title,images,url,price,time,person_type,city,metro,address,nedvigimost_type,source,listing_type,total_area_sale,km_do_metro,region,city1,coords_lat,coords_lng,ad_type,object_type,total_area,floor,total_floors,property_type_rent,total_area_rent,floor_rent,year,building_type,room_floor,room_total_area,room_category,building_parking,room_finish,room_entrance,room_deposit,time_source_created,time_source_updated,is_actual,floor_sale,property_type_sale,district_only,metro_only,price_per_m2_rent,price_per_m2_sale,city_lng,city_lat,dist_km,price_per_sqm,month
"Офис в Москва Олимпийский просп., 12 (2688 м²)","[{'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-olimpiyskiy-prospekt-2350837685-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-olimpiyskiy-prospekt-2350837686-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-olimpiyskiy-prospekt-2350837683-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-olimpiyskiy-prospekt-2350837688-1.jpg'}]",https://www.cian.ru/rent/commercial/311277157,5585250.0,2025-01-04 18:21:22,Частное лицо,Москва,Цветной бульвар,"Олимпийский просп., 12",Сдам,cian.ru,Сдам,,0.75,Москва,Москва,55.777661,37.621902,Сдам,Офисное помещение,2688.0,-1.0,4.0,Офисное помещение,2688.0,-1.0,2025.0,Помещение свободного назначения,,,,,,,,2024-12-14 18:02:21,2025-01-04 18:40:45,1.0,,,ЦАО,Цветной бульвар,2077.8459821428573,,37.6063916,55.625578,16.93876111595156,2077.8459821428573,1
"Помещение свободного назначения в Москва, Москва, Зеленоград просп. Георгиевский, 33к6 (84 м²)","[{'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-zelenograd-georgievskiy-prospekt-2360408674-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-zelenograd-georgievskiy-prospekt-2360408793-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-zelenograd-georgievskiy-prospekt-2360408858-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-zelenograd-georgievskiy-prospekt-2360409015-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-zelenograd-georgievskiy-prospekt-2360409073-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-zelenograd-georgievskiy-prospekt-2360409152-1.jpg'}]",https://www.cian.ru/rent/commercial/311712745,160000.0,2025-01-10 22:21:40,Частное лицо,Москва,Зеленоград — Крюково,"просп. Георгиевский, 33к6",Сдам,cian.ru,Сдам,,5.5,Москва,Москва,55.96531,37.155901,Сдам,Помещение свободного назначения,84.0,1.0,11.0,Помещение свободного назначения,84.0,1.0,2025.0,,,,,,,,,2024-12-25 18:59:23,2025-01-10 22:04:10,1.0,,,ЗелАО,Зеленоград — Крюково,1904.7619047619048,,37.6063916,55.625578,47.1167645364035,1904.7619047619048,1
"Офис в Москва ул. Сущевский Вал, 43 (260 м²)","[{'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-ulica-sushcevskiy-val-2354198873-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-ulica-sushcevskiy-val-2354197639-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-ulica-sushcevskiy-val-2354197636-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-ulica-sushcevskiy-val-2354198859-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-ulica-sushcevskiy-val-2320069590-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-ulica-sushcevskiy-val-2320085736-1.jpg'}]",https://www.cian.ru/rent/commercial/309755616,650000.0,2025-01-10 21:21:50,Частное лицо,Москва,Марьина Роща,"ул. Сущевский Вал, 43",Сдам,cian.ru,Сдам,,0.417,Москва,Москва,55.793318,37.609811,Сдам,Офисное помещение,260.0,1.0,3.0,Офисное помещение,260.0,1.0,2025.0,Административное здание,,,,,,,,2024-11-11 12:39:40,2025-01-10 21:20:07,1.0,,,СВАО,Марьина Роща,2500.0,,37.6063916,55.625578,18.653067036139365,2500.0,1
"Помещение свободного назначения в Москва, Москва, Зеленоград к521 (18 м²)","[{'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-zelenograd-2369319172-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-zelenograd-2369319058-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-zelenograd-2369319218-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-zelenograd-2369640540-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-zelenograd-2369640535-1.jpg'}]",https://www.cian.ru/rent/commercial/312134002,30000.0,2025-01-10 20:20:42,Частное лицо,Москва,Зеленоград — Крюково,к521,Сдам,cian.ru,Сдам,,8.25,Москва,Москва,56.000965,37.233713,Сдам,Помещение свободного назначения,18.0,1.0,14.0,Помещение свободного назначения,18.0,1.0,2025.0,Жилой дом,,,,,,,,2025-01-10 15:16:16,2025-01-10 19:27:02,1.0,,,ЗелАО,Зеленоград — Крюково,1666.6666666666667,,37.6063916,55.625578,47.79630716748808,1666.6666666666667,1
"Помещение свободного назначения в Москва Краснобогатырская ул., 90С2 (46 м²)","[{'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-krasnobogatyrskaya-ulica-2360471744-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-krasnobogatyrskaya-ulica-2360471740-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-krasnobogatyrskaya-ulica-2360468364-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-krasnobogatyrskaya-ulica-2360471746-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-krasnobogatyrskaya-ulica-2360468379-1.jpg'}]",https://www.cian.ru/rent/commercial/311714425,199000.0,2025-01-10 20:20:25,Частное лицо,Москва,Преображенская площадь,"Краснобогатырская ул., 90С2",Сдам,cian.ru,Сдам,,0.75,Москва,Москва,55.800423,37.710063,Сдам,Помещение свободного назначения,46.0,1.0,15.0,Помещение свободного назначения,46.0,1.0,2025.0,Жилой дом,,,,,,,,2024-12-25 20:14:50,2025-01-10 20:13:21,1.0,,,ВАО,Преображенская площадь,4326.086956521739,,37.6063916,55.625578,20.49777031542297,4326.086956521739,1
"Помещение свободного назначения в Москва Хорошевское ш., 42 (60 м²)","[{'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-horoshevskoe-shosse-2366219217-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-horoshevskoe-shosse-2365232218-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-horoshevskoe-shosse-2365232219-1.jpg'}]",https://www.cian.ru/rent/commercial/311945055,140000.0,2025-01-10 16:21:45,Частное лицо,Москва,Беговая,"Хорошевское ш., 42",Сдам,cian.ru,Сдам,,0.833,Москва,Москва,55.777196,37.535529,Сдам,Помещение свободного назначения,60.0,2.0,5.0,Помещение свободного назначения,60.0,2.0,2025.0,Бизнес-центр,,,,,,,,2025-01-03 15:22:51,2025-01-10 15:26:18,1.0,,,САО,Беговая,2333.333333333333,,37.6063916,55.625578,17.434051049542173,2333.333333333333,1
"Офис в Москва Волоколамское ш., 24к1 (18 м²)","[{'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-volokolamskoe-shosse-2348008772-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-volokolamskoe-shosse-2348012528-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-volokolamskoe-shosse-2348012937-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-volokolamskoe-shosse-2348120637-1.jpg'}]",https://www.cian.ru/rent/commercial/311141756,5000.0,2025-01-10 15:24:17,Частное лицо,Москва,Стрешнево,"Волоколамское ш., 24к1",Сдам,cian.ru,Сдам,,0.167,Москва,Москва,55.811609,37.484864,Сдам,Офисное помещение,18.0,4.0,28.0,Офисное помещение,18.0,4.0,2025.0,,,,,,,,,2024-12-11 14:58:43,2025-01-10 14:59:04,1.0,,,СЗАО,Стрешнево,277.77777777777777,,37.6063916,55.625578,22.04159822578951,277.77777777777777,1
"Помещение свободного назначения в Москва Пяловская ул., 1 (910 м²)","[{'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369398824-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369398827-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369398826-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369465161-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369405380-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369385220-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369385219-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369385222-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369385239-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369386399-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369386394-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369386397-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369465184-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369388924-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369388922-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369465212-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369396473-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369396471-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369465201-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369396475-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369396476-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369397571-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369465252-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369397572-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369465233-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-pyalovskaya-ulica-2369397575-1.jpg'}]",https://www.cian.ru/rent/commercial/312130260,1456000.0,2025-01-10 14:22:46,Частное лицо,Москва,Селигерская,"Пяловская ул., 1",Сдам,cian.ru,Сдам,,0.833,Москва,Москва,55.862181,37.536194,Сдам,Помещение свободного назначения,910.0,3.0,6.0,Помещение свободного назначения,910.0,3.0,2025.0,,,,,,,,,2025-01-10 14:10:53,2025-01-10 14:13:00,1.0,,,САО,Селигерская,1600.0,,37.6063916,55.625578,26.67341239768804,1600.0,1
"Торговая площадь в Москва Дзен-кварталы жилой комплекс, 3.1 (64 м²)","[{'imgurl': 'https://images.cdn-cian.ru/images/2337477081-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/2352548948-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/2337236288-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/2345358414-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/2334424588-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/2334424590-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/2334424591-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/2334424593-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/2334424596-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/2334424598-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/2334424600-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/2334424604-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/2334424606-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/2334424608-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/2334424612-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/2334424621-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/2334424623-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/2334424631-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/2334424636-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/2334424638-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/2334424648-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/2334424653-1.jpg'}]",https://www.cian.ru/rent/commercial/310487925,222250.0,2025-01-10 06:20:55,Частное лицо,Москва,Новомосковская,"Дзен-кварталы жилой комплекс, 3.1",Сдам,cian.ru,Сдам,,1.167,Москва,Москва,55.553193,37.473932,Сдам,Торговое помещение,64.0,1.0,24.0,Торговое помещение,64.0,1.0,2025.0,Помещение свободного назначения,,,,,,,,2024-11-27 04:56:29,2025-01-10 06:40:17,1.0,,,НАО (Новомосковский),Новомосковская,3472.65625,,37.6063916,55.625578,11.578662265962969,3472.65625,1
"Помещение свободного назначения в Москва пер. 1-й Котляковский, 4к3 (43 м²)","[{'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-1-y-kotlyakovskiy-pereulok-2355524763-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-1-y-kotlyakovskiy-pereulok-2355566055-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-1-y-kotlyakovskiy-pereulok-2355561969-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-1-y-kotlyakovskiy-pereulok-2355561957-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-1-y-kotlyakovskiy-pereulok-2355560512-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-1-y-kotlyakovskiy-pereulok-2359522251-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-1-y-kotlyakovskiy-pereulok-2359522236-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/nezhiloe-pomeshcenie-moskva-1-y-kotlyakovskiy-pereulok-2359522238-1.jpg'}]",https://www.cian.ru/rent/commercial/311482870,119560.0,2025-01-15 23:21:08,Частное лицо,Москва,Каширская,"пер. 1-й Котляковский, 4к3",Сдам,cian.ru,Сдам,,1.917,Москва,Москва,55.651323,37.634182,Сдам,Помещение свободного назначения,43.0,1.0,9.0,Помещение свободного назначения,43.0,1.0,2025.0,Помещение свободного назначения,,,,,,,,2024-12-19 14:57:56,2025-01-15 23:03:37,1.0,,,ЮАО,Каширская,2780.4651162790697,,37.6063916,55.625578,3.3521768400231733,2780.4651162790697,1
"Офис в Москва Бумажный проезд, 19с2 (104 м²)","[{'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-bumazhnyy-proezd-2367803504-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-bumazhnyy-proezd-2367803507-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-bumazhnyy-proezd-2367803519-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-bumazhnyy-proezd-2367803516-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-bumazhnyy-proezd-2367847532-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-bumazhnyy-proezd-2367847534-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-bumazhnyy-proezd-2367803525-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-bumazhnyy-proezd-2367847535-1.jpg'}]",https://www.cian.ru/rent/commercial/312059954,490000.0,2025-01-15 23:21:06,Частное лицо,Москва,Савёловская,"Бумажный проезд, 19с2",Сдам,cian.ru,Сдам,,0.917,Москва,Москва,55.789861,37.585628,Сдам,Офисное помещение,104.0,7.0,23.0,Офисное помещение,104.0,7.0,2025.0,,,,,,,,,2025-01-08 23:13:30,2025-01-15 23:16:13,1.0,,,САО,Савёловская,4711.538461538462,,37.6063916,55.625578,18.313692588859563,4711.538461538462,1
"Склад в Москва ул. 1-я Ямского Поля, 1к1 (6 м²)","[{'imgurl': 'https://images.cdn-cian.ru/images/sklad-moskva-ulica-1ya-yamskogo-polya-2374561724-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/sklad-moskva-ulica-1ya-yamskogo-polya-2374561718-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/sklad-moskva-ulica-1ya-yamskogo-polya-2374561722-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/sklad-moskva-ulica-1ya-yamskogo-polya-2374561731-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/sklad-moskva-ulica-1ya-yamskogo-polya-2374561735-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/sklad-moskva-ulica-1ya-yamskogo-polya-2374561741-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/sklad-moskva-ulica-1ya-yamskogo-polya-2374561751-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/sklad-moskva-ulica-1ya-yamskogo-polya-2374561761-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/sklad-moskva-ulica-1ya-yamskogo-polya-2374561767-1.jpg'}]",https://www.cian.ru/rent/commercial/312351010,40000.0,2025-01-15 22:21:16,Частное лицо,Москва,Белорусская,"ул. 1-я Ямского Поля, 1к1",Сдам,cian.ru,Сдам,,0.167,Москва,Москва,55.779271,37.581676,Сдам,Складское помещение,6.0,-1.0,17.0,Складское помещение,6.0,-1.0,2025.0,,,,,,,,,2025-01-15 13:16:25,2025-01-15 22:14:43,1.0,,,САО,Белорусская,6666.666666666667,,37.6063916,55.625578,17.159902582634835,6666.666666666667,1
"Офис в Москва Беговая ул., 15 (12 м²)","[{'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-begovaya-ulica-2374224317-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-begovaya-ulica-2374224325-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-begovaya-ulica-2374224321-1.jpg'}]",https://www.cian.ru/rent/commercial/312361974,14000.0,2025-01-15 16:22:21,Частное лицо,Москва,Динамо,"Беговая ул., 15",Сдам,cian.ru,Сдам,,1.083,Москва,Москва,55.781722,37.557331,Сдам,Офисное помещение,12.0,1.0,12.0,Офисное помещение,12.0,1.0,2025.0,,,,,,,,,2025-01-15 16:14:18,2025-01-15 16:14:22,1.0,,,САО,Динамо,1166.6666666666667,,37.6063916,55.625578,17.63242847048214,1166.6666666666667,1
"Офис в Москва Беговая ул., 15 (21 м²)","[{'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-begovaya-ulica-2374261896-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-begovaya-ulica-2374261899-1.jpg'}, {'imgurl': 'https://images.cdn-cian.ru/images/ofis-moskva-begovaya-ulica-2374261897-1.jpg'}]",https://www.cian.ru/rent/commercial/312363578,25000.0,2025-01-15 16:22:13,Частное лицо,Москва,Динамо,"Беговая ул., 15",Сдам,cian.ru,Сдам,,1.083,Москва,Москва,55.781722,37.557331,Сдам,Офисное помещение,21.0,-1.0,12.0,Офисное помещение,21.0,-1.0,2025.0,,,,,,,,,2025-01-15 16:44:04,2025-01-15 16:44:07,1.0,,,САО,Динамо,1190.4761904761904,,37.6063916,55.625578,17.63242847048214,1190.4761904761904,1
